Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
1995,1,Hugh Douglas,16,DE,2004,1,3,7,68,138,0,0,0,0,0,,,0,,,0,1,80.0,Central State (OH),DougHu00
1995,2,Matt O'Dwyer,33,G,2004,0,0,7,41,122,0,0,0,0,0,,,0,,,0,,,Northwestern,ODwyMa20
1995,4,Melvin Hayes,106,T,1996,0,0,0,0,4,0,0,0,0,0,,,0,,,0,,,Mississippi St.,HayeMe20
1995,4,Tyrone Davis,107,TE,2002,0,0,2,8,75,0,0,0,0,0,,,0,73,795,13,,,Virginia,DaviTy00
1995,5,Carl Greenwood,142,DB,1996,0,0,0,2,24,0,0,0,0,0,,,0,,,0,,,UCLA,GreeCa20
1995,6,Eddie Mason,178,LB,2002,0,0,0,7,80,0,0,0,0,0,,,0,,,0,,3.0,North Carolina,MasoEd20
1995,7,Curtis Ceaser,217,WR,1995,0,0,0,0,4,0,0,0,0,0,,,0,,,0,,,Grambling St.,CeasCu20
1994,1,Aaron Glenn,12,DB,2008,0,3,11,71,205,0,0,0,0,0,,,0,,,0,41,1.0,Texas A&M,GlenAa00
1994,2,Ryan Yarborough,41,WR,1998,0,0,0,2,51,0,0,0,0,0,,,0,44,494,3,,,Wyoming,YarbRy00
1994,3,Lou Benfatti,94,DT,1995,0,0,0,1,19,0,0,0,0,0,,,0,,,0,,,Penn St.,BenfLo20
1994,4,Orlando Parker,117,WR,1994,0,0,0,0,2,0,0,0,0,0,,,0,1,7,0,,,Troy,ParkOr20
1994,5,Horace Morris,152,LB,,0,0,0,,,,,,,,,,,,,,,,Tennessee,-9999
1994,6,Fred Lester,173,RB,,0,0,0,,,,,,,,,,,,,,,,Alabama A&M,-9999
1994,7,Glenn Foley,208,QB,1999,0,0,0,8,21,207,382,2469,12,16,19,32,0,1,-9,0,,,Boston Col.,FoleGl00
1993,1,Marvin Jones,4,LB,2003,0,0,9,52,142,0,0,0,0,0,,,0,,,0,5,9.0,Florida St.,JoneMa23
1993,2,Coleman Rudolph,36,DE,1996,0,0,0,6,48,0,0,0,0,0,,,0,,,0,,5.0,Georgia Tech,RudoCo20
1993,4,David Ware,88,T,,0,0,0,,,,,,,,,,,,,,,,Virginia,-9999
1993,5,Fred Baxter,115,TE,2003,0,0,3,7,134,0,0,0,0,0,,,0,100,1008,12,,,Auburn,BaxtFr00
1993,5,Adrian Murrell,120,RB,2003,0,0,5,37,122,0,0,0,0,0,1375,5199,23,214,1369,5,,,West Virginia,MurrAd00
1993,5,Kenny Shedd,129,WR,2000,0,0,0,2,60,0,0,0,0,0,,,0,16,252,1,,,Northern Iowa,ShedKe00
1993,6,Richie Anderson,144,FB,2004,0,1,6,29,161,1,4,26,1,0,318,1274,4,400,3149,14,,,Penn St.,AndeRi00
1993,7,Alec Millen,171,T,,0,0,0,,,,,,,,,,,,,,,,Georgia,-9999
1993,8,Craig Hentrich,200,P,2009,1,2,0,25,241,7,16,91,0,1,9,-1,0,,,0,,,Notre Dame,hentrcra01
