Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2002,1,Charles Grant,25,DE,2009,0,0,7,46,118,0,0,0,0,0,,,0,,,0,1,47.0,Georgia,GranCh21
2002,2,LeCharles Bentley,44,G,2005,0,2,4,29,57,0,0,0,0,0,,,0,,,0,,,Ohio St.,BentLe00
2002,3,James Allen,82,LB,2005,0,0,1,9,48,0,0,0,0,0,,,0,,,0,1,,Oregon St.,AlleJa21
2002,4,Keyuo Craver,125,DB,2003,0,0,0,2,22,0,0,0,0,0,,,0,,,0,,,Nebraska,CravKe20
2002,5,Mel Mitchell,150,DB,2007,0,0,0,4,54,0,0,0,0,0,,,0,,,0,,,Western Kentucky,MitcMe20
2002,6,J.T. O'Sullivan,186,QB,2009,0,0,0,6,17,145,257,1866,9,13,39,145,0,,,0,,,UC Davis,OSulJ.00
2002,6,John Gilmore,196,TE,2011,0,0,2,3,145,0,0,0,0,0,,,0,55,544,6,,,Penn St.,GilmJo00
2002,7,Derrius Monroe,224,DE,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech,-9999
2001,1,Deuce McAllister,23,RB,2008,0,2,4,55,97,1,4,12,1,0,1429,6096,49,234,1720,5,,,Mississippi,McAlDe00
2001,3,Sedrick Hodge,70,LB,2005,0,0,3,17,63,0,0,0,0,0,,,0,,,0,,1.0,North Carolina,HodgSe20
2001,3,Kenny Smith,81,DT,2009,0,0,1,7,36,0,0,0,0,0,,,0,,,0,,4.5,Alabama,SmitKe23
2001,4,Moran Norris,115,FB,2011,0,0,4,1,140,0,0,0,0,0,28,67,1,38,198,3,,,Kansas,NorrMo00
2001,5,Onomo Ojo,153,WR,,0,0,0,,,,,,,,,,,,,,,,UC Davis,-9999
2001,6,Mitch White,185,T,,0,0,0,,,,,,,,,,,,,,,,Oregon St.,-9999
2001,7,Ennis Davis,221,DT,,0,0,0,,,,,,,,,,,,,,,,USC,-9999
2000,2,Darren Howard,33,DE,2009,0,0,6,42,145,0,0,0,0,0,,,0,,,0,3,67.0,Kansas St.,HowaDa21
2000,4,Terrelle Smith,96,FB,2009,0,0,8,3,146,0,0,0,0,0,58,185,0,69,361,3,,,Arizona St.,SmitTe00
2000,5,Tutan Reyes,131,G,2008,0,0,2,19,53,0,0,0,0,0,,,0,,,0,,,Mississippi,ReyeTu20
2000,5,Austin Wheatley,158,TE,2000,0,0,0,0,4,0,0,0,0,0,,,0,,,0,,,Iowa,WheaAu20
2000,5,Chad Morton,166,RB,2006,0,0,0,10,93,0,0,0,0,0,89,382,0,48,419,1,,,USC,MortCh00
2000,6,Marc Bulger,168,QB,2009,0,2,8,57,96,1969,3171,22814,122,93,118,300,8,4,21,0,,,West Virginia,BulgMa00
2000,6,Michael Hawthorne,195,DB,2005,0,0,0,10,63,0,0,0,0,0,,,0,,,0,4,1.0,Purdue,HawtMi20
2000,6,Sherrod Gideon,200,WR,,0,0,0,,,,,,,,,,,,,,,,Southern Miss,-9999
2000,7,Kevin Houser,228,C,2010,0,0,0,15,159,0,0,0,0,0,,,0,,,0,,,Ohio St.,HousKe01
1999,1,Ricky Williams,5,RB,2011,1,1,5,77,147,1,3,34,0,1,2431,10009,66,342,2606,8,,,Texas,WillRi00
1998,1,Kyle Turley,7,T,2007,1,0,6,52,109,0,0,0,0,0,,,0,1,16,0,,,San Diego St.,TurlKy20
1998,2,Cam Cleeland,40,TE,2005,0,0,5,9,89,0,0,0,0,0,3,-7,0,131,1478,13,,,Washington,CleeCa00
1998,4,Fred Weary,97,DB,2003,0,0,2,14,83,0,0,0,0,0,,,0,,,0,7,2.0,Florida,WearFr20
1998,4,Julian Pittman,99,DE,1998,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Florida St.,PittJu20
1998,5,Wilmont Perry,132,RB,1999,0,0,0,2,13,0,0,0,0,0,78,302,0,5,28,0,,,Livingstone,PerrWi00
1998,6,Chris Bordano,161,LB,2000,0,0,1,7,33,0,0,0,0,0,,,0,,,0,,1.0,SMU,BordCh20
1998,7,Andy McCullough,204,WR,1999,0,0,0,0,2,0,0,0,0,0,,,0,3,45,0,,,Tennessee,McCuAn00
1998,7,Ron Warner,239,DE,2004,0,0,0,3,24,0,0,0,0,0,,,0,,,0,1,3.5,Kansas,WarnRo20
1997,1,Chris Naeole,10,G,2007,0,0,9,61,154,0,0,0,0,0,,,0,,,0,,,Colorado,NaeoCh20
1997,2,Rob Kelly,33,DB,2000,0,0,0,8,60,0,0,0,0,0,,,0,,,0,4,,Ohio St.,KellRo20
1997,2,Jared Tomich,39,DE,2002,0,0,2,10,57,0,0,0,0,0,,,0,,,0,,10.0,Nebraska,TomiJa20
1997,3,Troy Davis,62,RB,1999,0,0,0,4,46,0,0,0,0,0,150,446,1,36,237,0,,,Iowa St.,DaviTr00
1997,4,Danny Wuerffel,99,QB,2002,0,0,0,6,25,184,350,2123,12,22,31,189,1,,,0,,,Florida,WuerDa00
1997,4,Keith Poole,116,WR,2001,0,0,1,13,54,0,0,0,0,0,1,14,0,96,1734,11,,,Arizona St.,PoolKe00
1997,6,Nick Savoie,165,TE,1997,0,0,0,0,1,0,0,0,0,0,,,0,1,14,0,,,LSU,SavoNi20
1996,1,Alex Molden,11,DB,2003,0,0,3,24,98,0,0,0,0,0,,,0,,,0,12,8.0,Oregon,MoldAl20
1996,2,Je'Rod Cherry,40,DB,2004,0,0,0,7,127,0,0,0,0,0,,,0,,,0,,3.0,California,CherJe20
1996,3,Brady Smith,70,DE,2005,0,0,6,40,143,0,0,0,0,0,,,0,,,0,1,45.0,Colorado St.,SmitBr21
1996,4,Ricky Whittle,103,RB,1996,0,0,0,1,10,0,0,0,0,0,20,52,0,26,162,0,,,Oregon,WhitRi00
1996,5,Mercury Hayes,136,WR,1997,0,0,0,1,13,0,0,0,0,0,2,7,0,4,101,0,,,Michigan,HayeMe21
1996,5,Tom Ackerman,145,G,2003,0,0,2,14,105,0,0,0,0,0,,,0,,,0,,,East. Washington,AckeTo20
1996,5,Terry Guess,165,WR,1996,0,0,0,0,3,0,0,0,0,0,2,-4,0,2,69,1,,,Gardner-Webb,GuesTe00
1996,6,Keno Hills,179,G,1998,0,0,0,3,22,0,0,0,0,0,,,0,,,0,,,Louisiana,HillKe21
1996,6,Toderick Malone,204,WR,,0,0,0,,,,,,,,,,,,,,,,Alabama,-9999
1996,7,Henry Lusk,246,TE,1998,0,0,0,2,19,0,0,0,0,0,1,7,0,27,210,0,,,Utah,LuskHe00
1995,1,Mark Fields,13,LB,2004,0,2,8,53,136,0,0,0,0,0,,,0,,,0,5,34.5,Washington St.,FielMa99
1995,2,Ray Zellars,44,RB,1998,0,0,1,10,48,0,0,0,0,0,382,1351,11,57,391,0,,,Notre Dame,ZellRa00
1995,3,Mike Verstegen,75,G,1997,0,0,1,5,22,0,0,0,0,0,,,0,,,0,,,Wisconsin,VersMi20
1995,4,Dameian Jeffries,108,DE,1995,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Alabama,JeffDa20
1995,5,William Strong,148,DB,1996,0,0,0,1,9,0,0,0,0,0,,,0,,,0,,,North Carolina St.,StroWi20
1995,6,Lee DeRamus,184,WR,1996,0,0,0,2,23,0,0,0,0,0,1,2,0,21,258,1,,,Wisconsin,DeRaLe00
1995,7,Travis Davis,242,DB,1999,0,0,2,23,73,0,0,0,0,0,,,0,,,0,6,3.0,Notre Dame,DaviTr20
1994,1,Joe Johnson,13,DE,2003,0,2,7,50,117,0,0,0,0,0,,,0,,,0,,52.5,Louisville,JohnJo04
1994,2,Mario Bates,44,RB,2000,0,0,3,21,98,1,1,21,1,0,841,3048,38,65,419,0,,,Arizona St.,BateMa00
1994,3,Winfred Tubbs,79,LB,2000,0,1,6,41,98,0,0,0,0,0,,,0,,,0,8,10.5,Texas,TubbWi20
1994,4,Doug Nussmeier,116,QB,1997,0,0,0,2,5,46,82,455,1,4,11,36,0,,,0,,,Idaho,NussDo00
1994,5,Herman Carroll,142,DE,1994,0,0,0,0,4,0,0,0,0,0,,,0,,,0,,,Mississippi St.,CarrHe21
1994,5,Craig Novitsky,143,G,1996,0,0,0,7,41,0,0,0,0,0,,,0,,,0,,,UCLA,NoviCr20
1994,6,Derrell Mitchell,176,WR,1994,0,0,0,0,14,0,0,0,0,0,,,0,1,13,0,,,Texas Tech,MitcDe00
1994,7,Lance Lundberg,213,T,,0,0,0,,,,,,,,,,,,,,,,Nebraska,-9999
1993,1,Willie Roaf HOF,8,T,2005,4,11,12,111,189,0,0,0,0,0,,,0,,,0,,,Louisiana Tech,RoafWi00
1993,1,Irv Smith,20,TE,1999,0,0,5,14,95,0,0,0,0,0,,,0,183,1788,15,,,Notre Dame,SmitIr00
1993,2,Reggie Freeman,53,LB,1993,0,0,0,1,10,0,0,0,0,0,,,0,,,0,,,Florida St.,FreeRe20
1993,4,Lorenzo Neal,89,FB,2008,2,4,9,14,239,0,0,0,0,0,226,807,6,199,1086,12,,,Fresno St.,NealLo00
1993,4,Derek Brown,109,RB,1996,0,0,2,17,56,0,0,0,0,0,388,1383,6,108,918,3,,,Nebraska,BrowDe01
1993,5,Tyrone Hughes,137,DB,1998,0,1,0,11,81,0,0,0,0,0,3,9,0,8,68,0,4,,Nebraska,HughTy00
1993,6,Ronnie Dixon,165,DT,1998,0,0,1,10,43,0,0,0,0,0,,,0,,,0,,,Cincinnati,DixoRo20
1993,7,Othello Henderson,193,DB,1994,0,0,0,2,21,0,0,0,0,0,,,0,,,0,,,UCLA,HendOt20
1993,8,Jon Kirksey,221,DT,1996,0,0,0,1,11,0,0,0,0,0,,,0,,,0,,,Sacramento St.,KirkJo20
