Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
1998,6,Todd Pollack,177,TE,,0,0,0,,,,,,,,,,,,,,,,Boston Col.,-9999
1998,7,Ben Fricke,213,C,2001,0,0,0,2,19,0,0,0,0,0,,,0,,,0,,,Houston,FricBe20
1997,1,Ike Hilliard,7,WR,2008,0,0,8,43,161,0,0,0,0,0,16,126,0,546,6397,35,,,Florida,HillIk00
1997,2,Tiki Barber,36,RB,2006,1,3,7,103,154,0,1,0,0,0,2217,10449,55,586,5183,12,,,Virginia,BarbTi00
1997,3,Ryan Phillips,68,LB,2001,0,0,2,19,71,0,0,0,0,0,,,0,,,0,4,3.5,Idaho,PhilRy20
1997,3,Brad Maynard,95,P,2011,0,0,0,20,238,5,8,94,2,0,4,5,0,,,0,,,Ball St.,MaynBr20
1997,4,Pete Monty,103,LB,2001,0,0,0,5,52,0,0,0,0,0,,,0,,,0,,2.0,Wisconsin,MontPe20
1997,5,Sam Garnes,136,DB,2003,0,0,7,37,106,0,0,0,0,0,,,0,,,0,10,3.0,Cincinnati,GarnSa20
1997,6,Mike Cherry,171,QB,1998,0,0,0,0,2,0,1,0,0,0,4,-5,0,,,0,,,Murray St.,CherMi00
1997,7,Matt Keneley,208,DT,1999,0,0,0,0,7,0,0,0,0,0,,,0,,,0,,,USC,KeneMa20
1996,1,Cedric Jones,5,DE,2000,0,0,2,20,73,0,0,0,0,0,,,0,,,0,,15.0,Oklahoma,JoneCe20
1996,2,Amani Toomer,34,WR,2008,0,0,10,69,190,0,1,0,0,0,12,110,1,668,9497,54,,,Michigan,ToomAm00
1996,3,Roman Oben,66,T,2007,0,0,8,47,143,0,0,0,0,0,,,0,0,0,0,,,Louisville,ObenRo20
