Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2000,5,Clark Haggans,137,LB,2012,0,0,7,46,172,0,0,0,0,0,,,0,,,0,1,46.5,Colorado St.,HaggCl20
2000,5,Tee Martin,163,QB,2003,0,0,0,0,3,6,16,69,0,1,6,36,0,,,0,,,Tennessee,MartTe00
2000,6,Chris Combs,173,DE,2002,0,0,0,1,10,0,0,0,0,0,,,0,,,0,,,Duke,CombCh21
2000,6,Jason Gavadza,204,TE,,0,0,0,,,,,,,,,,,,,,,,Kent St.,-9999
1999,1,Troy Edwards,13,WR,2005,0,0,1,19,92,0,0,0,0,0,16,46,1,203,2404,11,,,Louisiana Tech,EdwaTr00
1999,2,Scott Shields,59,DB,2000,0,0,0,5,26,0,0,0,0,0,,,0,,,0,4,1.0,Weber St.,ShieSc20
1999,3,Joey Porter,73,LB,2011,1,4,11,90,188,0,0,0,0,0,,,0,,,0,12,98.0,Colorado St.,PortJo00
1999,3,Kris Farris,74,T,2001,0,0,0,1,3,0,0,0,0,0,,,0,,,0,,,UCLA,FarrKr20
1999,3,Amos Zereoue,95,RB,2005,0,0,0,22,84,0,0,0,0,0,553,2137,10,137,1111,1,,,West Virginia,ZereAm00
1999,4,Aaron Smith,109,DE,2011,0,1,9,71,160,0,0,0,0,0,,,0,,,0,1,44.0,Northern Colorado,SmitAa99
1999,5,Jerame Tuman,136,TE,2008,0,0,2,5,123,0,0,0,0,0,,,0,46,541,7,,,Michigan,TumaJe00
1999,5,Malcolm Johnson,166,WR,2000,0,0,0,0,11,0,0,0,0,0,,,0,2,23,0,,,Notre Dame,JohnMa00
1999,7,Antonio Dingle,214,DT,1999,0,0,0,0,9,0,0,0,0,0,,,0,,,0,,,Virginia,DingAn20
1999,7,Chad Kelsay,219,LB,1999,0,0,0,0,6,0,0,0,0,0,,,0,,,0,,,Nebraska,KelsCh20
1999,7,Kris Brown,228,K,2010,0,0,0,26,179,0,0,0,0,0,2,10,0,,,0,,,Nebraska,brownkri01
1998,1,Alan Faneca HOF,26,G,2010,6,9,13,108,206,0,0,0,0,0,,,0,,,0,,,LSU,FaneAl00
1998,2,Jeremy Staat,41,DE,2003,0,0,0,4,31,0,0,0,0,0,,,0,,,0,,,Arizona St.,StaaJe20
1998,3,Chris Conrad,66,T,1999,0,0,0,4,17,0,0,0,0,0,,,0,,,0,,,Fresno St.,ConrCh20
1998,3,Hines Ward,92,WR,2011,0,4,13,88,217,1,2,17,0,0,57,428,1,1000,12083,85,,,Georgia,WardHi00
1998,4,Deshea Townsend,117,DB,2010,0,0,4,40,191,0,0,0,0,0,,,0,,,0,21,15.5,Alabama,TownDe20
1998,4,Carlos King,123,RB,1998,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,North Carolina St.,KingCa00
